,audio_file,annotation_file,annotation,start_time,end_time,low_f,high_f,View,Low Freq (Hz),Annotation,Selection,Begin Time (s),End Time (s),Channel,High Freq (Hz)
1044,./audio_data\Original_data\STE-039.wav,./raven_data\Original_data\STE-039.Table.1.selections.txt,PIKA,95.272947676,95.374456998,1114.551,3938.08,Spectrogram 1,,,3,,,1,
1045,./audio_data\Original_data\STE-045.wav,./raven_data\Original_data\STE-045.Table.1.selections.txt,PIKA,1.1000184,1.221089608,1634.675,3863.777,Spectrogram 1,,,1,,,1,
1046,./audio_data\Original_data\STE-045.wav,./raven_data\Original_data\STE-045.Table.1.selections.txt,PIKA,7.840225485,7.949189572,1634.675,3863.777,Spectrogram 1,,,2,,,1,
1047,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,2.602555263,2.705287589,1486.068,3417.957,Spectrogram 1,,,1,,,1,
1048,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,8.070605629,8.185567994,1634.675,3417.957,Spectrogram 1,,,2,,,1,
1049,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,11.569619741,11.672352067,1486.068,3566.563,Spectrogram 1,,,4,,,1,
1050,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,15.395175891,15.502800232,1783.282,3417.957,Spectrogram 1,,,5,,,1,
1051,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,18.866060914,18.978577271,1486.068,3566.563,Spectrogram 1,,,6,,,1,
1052,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,22.59622276,22.713631133,1634.675,3417.957,Spectrogram 1,,,7,,,1,
1053,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,27.872261516,27.989669889,1486.068,3715.17,Spectrogram 1,,,8,,,1,
1054,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,40.826318656,40.933942998,1783.282,3566.563,Spectrogram 1,,,10,,,1,
1055,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,48.071393666,48.171679984,1783.282,3417.957,Spectrogram 1,,,11,,,1,
1056,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,59.11444088,59.218216201,1486.068,3715.17,Spectrogram 1,,,12,,,1,
1057,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,64.467517844,64.55226769,1634.675,3715.17,Spectrogram 1,,,13,,,1,
1058,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,73.395654609,73.49942993,1634.675,3566.563,Spectrogram 1,,,14,,,1,
1059,./audio_data\Original_data\STE-047.wav,./raven_data\Original_data\STE-047.Table.1.selections.txt,PIKA,98.080788622,98.19330498,1486.068,3566.563,Spectrogram 1,,,15,,,1,
1060,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,152.396067989,152.474340238,2229.102,3269.35,Spectrogram 1,,,1,,,1,
1061,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,496.175121785,496.302314189,2080.495,4681.115,Spectrogram 1,,,4,,,1,
1062,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,502.649704347,502.757328689,2377.709,4383.901,Spectrogram 1,,,5,,,1,
1063,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,507.39251341,507.500137751,2154.799,4681.115,Spectrogram 1,,,6,,,1,
1064,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,511.12389826,511.229076594,2377.709,4606.811,Spectrogram 1,,,7,,,1,
1065,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,515.274773443,515.3872898,2452.012,4383.901,Spectrogram 1,,,8,,,1,
1066,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,172.680456669,172.786234223,1677.966,3813.559,Spectrogram 1,,,9,,,1,
1067,./audio_data\testing_data_audio\PIKARU13_20240731_144002.wav,./raven_data\testing_data_raven\PIKARU13_20240731_144002.Table.1.selections.txt,PIKA,179.657706864,179.755347683,1932.203,3966.102,Spectrogram 1,,,10,,,1,
1068,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,1.539333925,1.677701019,1560.372,3046.44,Spectrogram 1,,,1,,,1,
1069,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,4.869716569,4.994246954,1634.675,2972.136,Spectrogram 1,,,2,,,1,
1070,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,7.48892941,7.630755682,1560.372,2972.136,Spectrogram 1,,,3,,,1,
1071,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,10.944800955,11.097004759,1263.158,2823.529,Spectrogram 1,,,5,,,1,
1072,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,13.486637844,13.631390785,1411.765,3046.44,Spectrogram 1,,,6,,,1,
1073,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,16.122614063,16.250603626,1560.372,2972.136,Spectrogram 1,,,7,,,1,
1074,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,19.119575889,19.271779692,1411.765,2972.136,Spectrogram 1,,,8,,,1,
1075,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,23.411712369,23.555268229,1560.372,3046.44,Spectrogram 1,,,9,,,1,
1076,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,117.450688566,117.572249681,1330.32,2301.093,Spectrogram 1,,,11,,,1,
1077,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,381.941582019,382.0055768,1206.893,1761.775,Spectrogram 1,,,12,,,1,
1078,./audio_data\testing_data_audio\PIKARU25_20240808_212002.wav,./raven_data\testing_data_raven\PIKARU25_20240808_212002.Table.1.selections.txt,PIKA,508.364812149,508.427077341,1546.047,2337.048,Spectrogram 1,,,13,,,1,
1079,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,96.01803494,96.120767266,1671.827,3083.591,Spectrogram 1,,,1,,,1,
1080,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,108.453538434,108.566054791,1820.433,3232.198,Spectrogram 1,,,2,,,1,
1081,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,115.434444604,115.546960961,1746.13,3455.108,Spectrogram 1,,,3,,,1,
1082,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,119.042306062,119.159714435,1597.523,3157.895,Spectrogram 1,,,4,,,1,
1083,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,122.498515039,122.630599458,1597.523,3306.502,Spectrogram 1,,,5,,,1,
1084,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,125.027687071,125.149987459,1597.523,3306.502,Spectrogram 1,,,6,,,1,
1085,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,126.062348357,126.214000839,1634.675,3120.743,Spectrogram 1,,,7,,,1,
1086,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,130.054233035,130.183871446,1486.068,3232.198,Spectrogram 1,,,8,,,1,
1087,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,135.222647449,135.359623884,1634.675,3566.563,Spectrogram 1,,,9,,,1,
1088,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,147.050808183,147.168755762,1674.056,3605.944,Spectrogram 1,,,10,,,1,
1089,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,158.60892772,158.696984,1708.978,3306.502,Spectrogram 1,,,11,,,1,
1090,./audio_data\testing_data_audio\PIKARU2_20240720_121002.wav,./raven_data\testing_data_raven\PIKARU2_20240720_121002.Table.1.selections.txt,PIKA,164.782651327,164.85603156,1931.889,3417.957,Spectrogram 1,,,12,,,1,
1091,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,8.654091384,8.788999301,1786.375,3572.75,Spectrogram 1,,,1,,,1,
1092,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,97.983419511,98.097572364,1891.456,2942.265,Spectrogram 1,,,2,,,1,
1093,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,239.182853488,239.314302228,2206.699,3572.75,Spectrogram 1,,,3,,,1,
1094,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,386.882066339,387.030810966,2049.077,3099.886,Spectrogram 1,,,4,,,1,
1095,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,533.854885385,533.930711626,2154.158,3204.967,Spectrogram 1,,,6,,,1,
1096,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,536.343698289,536.407294491,2889.724,3887.993,Spectrogram 1,,,7,,,1,
1097,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,540.125226298,540.220620601,2101.618,3362.588,Spectrogram 1,,,8,,,1,
1098,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,553.744597552,553.832653831,2679.563,4150.695,Spectrogram 1,,,9,,,1,
1099,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,560.36594058,560.473564922,1970.267,3283.778,Spectrogram 1,,,10,,,1,
1100,./audio_data\testing_data_audio\PIKARU4_20240719_120002.wav,./raven_data\testing_data_raven\PIKARU4_20240719_120002.Table.1.selections.txt,PIKA,566.522542133,566.639950506,1812.645,3546.48,Spectrogram 1,,,11,,,1,
1101,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,12.579281034,12.669219646,2443.131,3756.642,Spectrogram 1,,,1,,,1,
1102,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,22.335002645,22.398598847,1996.537,3467.669,Spectrogram 1,,,2,,,1,
1103,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,39.400798843,39.50353117,1681.294,2994.805,Spectrogram 1,,,3,,,1,
1104,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,47.815065566,47.915351885,1471.132,3047.346,Spectrogram 1,,,4,,,1,
1105,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,54.354467334,54.469429699,1681.294,3152.427,Spectrogram 1,,,5,,,1,
1106,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,141.912984408,142.008378711,1891.456,3625.29,Spectrogram 1,,,6,,,1,
1107,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,155.055384008,155.182576412,1523.673,3099.886,Spectrogram 1,,,7,,,1,
1108,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,166.636007786,166.755862167,1418.592,3204.967,Spectrogram 1,,,8,,,1,
1109,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,198.043970534,198.112458751,1733.835,3625.29,Spectrogram 1,,,9,,,1,
1110,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,230.585657882,230.659038115,2364.32,3940.533,Spectrogram 1,,,10,,,1,
1111,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,236.940386063,237.028442343,2469.401,3730.371,Spectrogram 1,,,11,,,1,
1112,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,293.29069256,293.359180777,1996.537,3467.669,Spectrogram 1,,,12,,,1,
1113,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,346.086196501,346.157130726,1970.267,3073.616,Spectrogram 1,,,13,,,1,
1114,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,353.223647169,353.314149456,1812.645,3546.48,Spectrogram 1,,,14,,,1,
1115,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,367.514447554,367.617179881,1733.835,3572.75,Spectrogram 1,,,16,,,1,
1116,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,431.016660329,431.134068702,1996.537,4255.776,Spectrogram 1,,,17,,,1,
1117,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,435.529544661,435.656737065,2101.618,3887.993,Spectrogram 1,,,18,,,1,
1118,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,443.530436071,443.633168397,2206.699,3782.912,Spectrogram 1,,,19,,,1,
1119,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,510.970388499,511.06822881,1733.835,3520.21,Spectrogram 1,,,20,,,1,
1120,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,514.451057553,514.553789879,1996.537,3467.669,Spectrogram 1,,,21,,,1,
1121,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,543.99149337,544.08933368,1786.375,3362.588,Spectrogram 1,,,22,,,1,
1122,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,552.657698892,552.760431219,1602.483,3441.399,Spectrogram 1,,,23,,,1,
1123,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,554.810185728,554.908026039,1733.835,2889.724,Spectrogram 1,,,24,,,1,
1124,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,557.574174506,557.664676794,1891.456,3467.669,Spectrogram 1,,,25,,,1,
1125,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,561.54282211,561.634547401,1655.024,3257.507,Spectrogram 1,,,26,,,1,
1126,./audio_data\testing_data_audio\PIKARU7_20240725_122002.wav,./raven_data\testing_data_raven\PIKARU7_20240725_122002.Table.1.selections.txt,PIKA,566.646417319,566.761379684,1733.835,3310.048,Spectrogram 1,,,27,,,1,
1127,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,15.123454882,15.211511162,1943.996,3730.371,Spectrogram 1,,,1,,,1,
1128,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,42.177894677,42.241490879,1760.105,3073.616,Spectrogram 1,,,2,,,1,
1129,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,76.926944327,77.019892622,1681.294,3677.831,Spectrogram 1,,,3,,,1,
1130,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,122.936240998,123.014513246,2075.347,3704.101,Spectrogram 1,,,4,,,1,
1131,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,228.668545557,228.793291953,2679.563,4728.64,Spectrogram 1,,,5,,,1,
1132,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,232.813150477,232.918328811,3572.75,4886.261,Spectrogram 1,,,6,,,1,
1133,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,238.315226034,238.454648476,3099.886,4781.18,Spectrogram 1,,,7,,,1,
1134,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,243.82954952,243.973863979,2732.103,4781.18,Spectrogram 1,,,8,,,1,
1135,./audio_data\testing_data_audio\PIKARU8_20240723_164002.wav,./raven_data\testing_data_raven\PIKARU8_20240723_164002.Table.1.selections.txt,PIKA,247.437410978,247.598847491,2837.184,4833.721,Spectrogram 1,,,9,,,1,
